File,Pattern,Data,Well,Reader,Replicate,Metformin_mM,PG,Strain,595nm_f_AUC,595nm_f_logAUC,595nm_log_LG_a,595nm_log_LG_c,595nm_dt_Max
210626_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H7,Biotek,3.0000,100.0000,7.0000,,0.0574,-4.1237,,,0.0095
210626_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H8,Biotek,3.0000,100.0000,7.0000,,0.0234,-5.4176,,,0.0052
210626_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H9,Biotek,3.0000,100.0000,7.0000,,0.0409,-4.6113,,,0.0012
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A1,Biotek,2.0000,100.0000,7.0000,,0.0009,-10.0912,,,0.0034
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A10,Biotek,2.0000,100.0000,7.0000,,1.5501,0.6323,0.8161,-16.3900,0.0783
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A11,Biotek,2.0000,100.0000,7.0000,,0.0015,-9.3856,,,0.0008
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A12,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A2,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A3,Biotek,2.0000,100.0000,7.0000,,0.0011,-9.8569,,,0.0005
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A4,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A5,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A6,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A7,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A8,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,A9,Biotek,2.0000,100.0000,7.0000,,0.3580,-1.4820,0.8273,-20.0262,0.0443
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B1,Biotek,2.0000,100.0000,7.0000,,0.0015,-9.4158,,,0.0008
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B10,Biotek,2.0000,100.0000,7.0000,NT12110,4.0653,2.0234,1.2621,-18.1031,0.1055
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B11,Biotek,2.0000,100.0000,7.0000,NT12121,3.0393,1.6037,0.7764,-13.0150,0.0793
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B12,Biotek,2.0000,100.0000,7.0000,,0.0143,-6.1237,,,0.0024
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B2,Biotek,2.0000,100.0000,7.0000,NT12017,2.2912,1.1961,0.6328,-11.4026,0.0435
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B3,Biotek,2.0000,100.0000,7.0000,NT12023,3.0474,1.6076,1.4129,-18.7078,0.0810
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B4,Biotek,2.0000,100.0000,7.0000,NT12029,4.3210,2.1114,1.1574,-15.0490,0.0852
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B5,Biotek,2.0000,100.0000,7.0000,NT12040,3.5108,1.8118,0.8655,-14.3960,0.1094
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B6,Biotek,2.0000,100.0000,7.0000,NT12013,4.2686,2.0938,0.9930,-12.4844,0.0642
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B7,Biotek,2.0000,100.0000,7.0000,NT12091,4.4210,2.1444,1.0208,-12.2394,0.0669
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B8,Biotek,2.0000,100.0000,7.0000,NT12098,3.0195,1.5943,0.9363,-14.2958,0.0543
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,B9,Biotek,2.0000,100.0000,7.0000,NT12104,7.0026,2.8079,1.1886,-13.3995,0.1099
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C1,Biotek,2.0000,100.0000,7.0000,,0.0006,-10.6401,,,0.0014
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C10,Biotek,2.0000,100.0000,7.0000,NT12122,0.3280,-1.6081,0.6512,-16.8271,0.0218
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C11,Biotek,2.0000,100.0000,7.0000,NT12133,1.5779,0.6580,0.7156,-14.0180,0.0534
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C12,Biotek,2.0000,100.0000,7.0000,,0.0645,-3.9538,,,0.0107
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C2,Biotek,2.0000,100.0000,7.0000,NT12018,2.7076,1.4370,0.8077,-13.3398,0.0567
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C3,Biotek,2.0000,100.0000,7.0000,NT12024,3.1521,1.6563,1.4144,-19.6580,0.1081
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C4,Biotek,2.0000,100.0000,7.0000,NT12041,4.1070,2.0381,0.9564,-12.9897,0.0770
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C5,Biotek,2.0000,100.0000,7.0000,NT12052,4.8557,2.2797,0.8323,-10.1364,0.0810
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C6,Biotek,2.0000,100.0000,7.0000,NT12014,3.1854,1.6715,1.1339,-12.8696,0.0632
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C7,Biotek,2.0000,100.0000,7.0000,NT12092,5.3180,2.4109,1.0980,-11.7671,0.0817
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C8,Biotek,2.0000,100.0000,7.0000,NT12099,1.9672,0.9761,0.7133,-12.9571,0.0375
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,C9,Biotek,2.0000,100.0000,7.0000,NT12105,1.2195,0.2862,0.7953,-16.1665,0.0439
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D1,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D10,Biotek,2.0000,100.0000,7.0000,NT12134,0.0430,-4.5388,,,0.0071
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D11,Biotek,2.0000,100.0000,7.0000,NT12145,0.2628,-1.9278,0.7418,-19.2330,0.0322
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D12,Biotek,2.0000,100.0000,7.0000,,0.2444,-2.0326,1.3969,-32.9805,0.1060
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D2,Biotek,2.0000,100.0000,7.0000,NT12019,1.3665,0.4505,1.1090,-22.2693,0.0803
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D3,Biotek,2.0000,100.0000,7.0000,NT12025,1.9736,0.9808,0.6471,-12.5029,0.0814
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D4,Biotek,2.0000,100.0000,7.0000,NT12053,2.7172,1.4421,0.8590,-14.9591,0.0742
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D5,Biotek,2.0000,100.0000,7.0000,NT12064,4.1711,2.0604,0.9327,-11.5284,0.0712
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D6,Biotek,2.0000,100.0000,7.0000,NT12015,4.3316,2.1149,0.7077,-10.1038,0.0657
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D7,Biotek,2.0000,100.0000,7.0000,NT12093,3.9420,1.9789,1.0230,-12.8802,0.0742
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D8,Biotek,2.0000,100.0000,7.0000,NT12100,1.2398,0.3101,0.7524,-15.1951,0.0377
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,D9,Biotek,2.0000,100.0000,7.0000,NT12106,0.1046,-3.2571,,,0.0054
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E1,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E10,Biotek,2.0000,100.0000,7.0000,NT12146,0.8414,-0.2492,0.5071,-12.5160,0.0385
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E11,Biotek,2.0000,100.0000,7.0000,NT12157,0.5893,-0.7630,0.8226,-18.5110,0.0331
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E12,Biotek,2.0000,100.0000,7.0000,,0.0519,-4.2671,,,0.0090
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E2,Biotek,2.0000,100.0000,7.0000,NT12020,1.3239,0.4048,0.6525,-14.0951,0.0602
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E3,Biotek,2.0000,100.0000,7.0000,NT12026,2.9552,1.5632,0.6773,-10.7695,0.0517
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E4,Biotek,2.0000,100.0000,7.0000,NT12065,1.7475,0.8053,0.7435,-14.9755,0.0622
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E5,Biotek,2.0000,100.0000,7.0000,NT12076,3.4610,1.7912,1.0052,-13.2580,0.0711
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E6,Biotek,2.0000,100.0000,7.0000,NT12016,4.1161,2.0413,0.7625,-10.8965,0.0722
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E7,Biotek,2.0000,100.0000,7.0000,NT12094,3.1815,1.6697,1.0641,-16.1419,0.0731
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E8,Biotek,2.0000,100.0000,7.0000,NT12101,2.5981,1.3774,0.6968,-12.3710,0.0491
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,E9,Biotek,2.0000,100.0000,7.0000,NT12107,1.6582,0.7296,0.5964,-12.6392,0.0973
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F1,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F10,Biotek,2.0000,100.0000,7.0000,NT12158,0.0301,-5.0530,,,0.0042
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F11,Biotek,2.0000,100.0000,7.0000,NT12169,2.1478,1.1029,1.3067,-23.9515,0.1117
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F12,Biotek,2.0000,100.0000,7.0000,,0.0014,-9.4739,,,0.0039
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F2,Biotek,2.0000,100.0000,7.0000,NT12021,1.7802,0.8321,0.7567,-14.7670,0.0689
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F3,Biotek,2.0000,100.0000,7.0000,NT12027,0.0359,-4.8018,,,0.0060
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F4,Biotek,2.0000,100.0000,7.0000,NT12077,3.7000,1.8875,0.9870,-14.3296,0.0685
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F5,Biotek,2.0000,100.0000,7.0000,NT12088,3.1025,1.6334,0.6142,-9.9937,0.0356
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F6,Biotek,2.0000,100.0000,7.0000,NT12089,3.3693,1.7524,0.8602,-13.4056,0.0808
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F7,Biotek,2.0000,100.0000,7.0000,NT12095,4.0218,2.0078,0.5385,-9.1863,0.0670
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F8,Biotek,2.0000,100.0000,7.0000,NT12102,4.3221,2.1117,1.0127,-11.5894,0.0854
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,F9,Biotek,2.0000,100.0000,7.0000,NT12108,1.6594,0.7306,0.7946,-16.2714,0.0754
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G1,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G10,Biotek,2.0000,100.0000,7.0000,NT12170,1.0085,0.0122,0.4989,-11.9013,0.0390
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G11,Biotek,2.0000,100.0000,7.0000,NT12180,3.4062,1.7682,0.7117,-11.6310,0.0524
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G12,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G2,Biotek,2.0000,100.0000,7.0000,NT12022,2.4694,1.3042,1.2104,-19.5017,0.0768
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G3,Biotek,2.0000,100.0000,7.0000,NT12028,1.2098,0.2748,0.9644,-20.1316,0.0846
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G4,Biotek,2.0000,100.0000,7.0000,NT12001,3.2618,1.7057,0.8091,-12.2301,0.0556
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G5,Biotek,2.0000,100.0000,7.0000,NT12012,2.3524,1.2341,0.8069,-14.3626,0.0633
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G6,Biotek,2.0000,100.0000,7.0000,NT12090,5.3375,2.4162,1.1228,-12.6567,0.1199
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G7,Biotek,2.0000,100.0000,7.0000,NT12096,4.8502,2.2780,1.0762,-10.1543,0.0722
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G8,Biotek,2.0000,100.0000,7.0000,NT12103,5.9300,2.5680,1.1806,-10.8276,0.0856
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,G9,Biotek,2.0000,100.0000,7.0000,NT12109,4.0286,2.0103,1.1569,-15.8148,0.0911
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H1,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H10,Biotek,2.0000,100.0000,7.0000,,0.0222,-5.4964,,,0.0830
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H11,Biotek,2.0000,100.0000,7.0000,,0.2640,-1.9216,0.8944,-21.8362,0.0581
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H12,Biotek,2.0000,100.0000,7.0000,,0.0022,-8.7982,,,0.0016
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H2,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H3,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H4,Biotek,2.0000,100.0000,7.0000,,0.0008,-10.2754,,,0.0009
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H5,Biotek,2.0000,100.0000,7.0000,,0.0005,-11.0684,,,0.0009
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H6,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H7,Biotek,2.0000,100.0000,7.0000,,1.8836,0.9135,0.7249,-14.0881,0.0719
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H8,Biotek,2.0000,100.0000,7.0000,,0.0001,-13.0173,,,0.0001
210417_PG7_100mM.txt,Pattern_Media_P7.xlsx,Summary,H9,Biotek,2.0000,100.0000,7.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A1,Biotek,1.0000,100.0000,6.0000,,0.0009,-10.0521,,,0.0009
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A10,Biotek,1.0000,100.0000,6.0000,,0.0632,-3.9849,,,0.0112
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A11,Biotek,1.0000,100.0000,6.0000,,0.0592,-4.0779,,,0.0080
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A12,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A2,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A3,Biotek,1.0000,100.0000,6.0000,,0.0619,-4.0132,,,0.0126
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A4,Biotek,1.0000,100.0000,6.0000,,0.0604,-4.0482,,,0.0093
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A5,Biotek,1.0000,100.0000,6.0000,,0.0729,-3.7789,,,0.0101
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A6,Biotek,1.0000,100.0000,6.0000,,0.0611,-4.0327,,,0.0157
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A7,Biotek,1.0000,100.0000,6.0000,,0.0690,-3.8568,,,0.0102
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A8,Biotek,1.0000,100.0000,6.0000,,0.0648,-3.9469,,,0.0106
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,A9,Biotek,1.0000,100.0000,6.0000,,0.0613,-4.0291,,,0.0092
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B1,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B10,Biotek,1.0000,100.0000,6.0000,NT12555,2.5539,1.3527,0.5200,-9.8186,0.0603
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B11,Biotek,1.0000,100.0000,6.0000,NT12556,3.6036,1.8494,0.6369,-10.3070,0.0715
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B12,Biotek,1.0000,100.0000,6.0000,,0.0008,-10.2559,,,0.0010
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B2,Biotek,1.0000,100.0000,6.0000,NT12547,2.3508,1.2331,0.6839,-10.8320,0.0376
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B3,Biotek,1.0000,100.0000,6.0000,NT12548,5.8066,2.5377,1.0518,-12.8002,0.1120
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B4,Biotek,1.0000,100.0000,6.0000,NT12549,8.2180,3.0388,2.4876,-17.5963,0.1784
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B5,Biotek,1.0000,100.0000,6.0000,NT12550,4.1546,2.0547,0.4474,-7.7098,0.0695
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B6,Biotek,1.0000,100.0000,6.0000,NT12551,4.1972,2.0694,0.5265,-7.1986,0.0336
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B7,Biotek,1.0000,100.0000,6.0000,NT12552,9.2288,3.2061,1.5716,-10.3750,0.2597
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B8,Biotek,1.0000,100.0000,6.0000,NT12553,3.4967,1.8060,0.7873,-9.5146,0.0449
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,B9,Biotek,1.0000,100.0000,6.0000,NT12554,1.2981,0.3764,0.5584,-12.6125,0.0497
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C1,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C10,Biotek,1.0000,100.0000,6.0000,NT12567,3.3117,1.7276,0.6736,-10.6259,0.0448
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C11,Biotek,1.0000,100.0000,6.0000,NT12568,2.9997,1.5848,0.7916,-10.5546,0.0438
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C12,Biotek,1.0000,100.0000,6.0000,,0.0257,-5.2818,,,0.0022
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C2,Biotek,1.0000,100.0000,6.0000,NT12559,1.3282,0.4095,0.4389,-9.9076,0.0241
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C3,Biotek,1.0000,100.0000,6.0000,NT12560,4.6228,2.2088,0.8270,-9.6301,0.0511
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C4,Biotek,1.0000,100.0000,6.0000,NT12561,3.9865,1.9951,0.8358,-11.6014,0.0607
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C5,Biotek,1.0000,100.0000,6.0000,NT12562,4.0525,2.0188,0.7696,-11.0093,0.0651
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C6,Biotek,1.0000,100.0000,6.0000,NT12563,2.4673,1.3029,0.1015,-4.5450,0.0455
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C7,Biotek,1.0000,100.0000,6.0000,NT12564,2.4139,1.2714,0.7310,-11.6851,0.0492
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C8,Biotek,1.0000,100.0000,6.0000,NT12565,6.1616,2.6233,1.4802,-12.8879,0.1284
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,C9,Biotek,1.0000,100.0000,6.0000,NT12566,6.2872,2.6524,0.8096,-9.0002,0.0737
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D1,Biotek,1.0000,100.0000,6.0000,,1.4739,0.5597,0.9936,-19.8279,0.0823
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D10,Biotek,1.0000,100.0000,6.0000,NT12579,4.0144,2.0052,0.6624,-9.0533,0.0575
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D11,Biotek,1.0000,100.0000,6.0000,NT12580,2.6427,1.4020,0.5949,-10.3947,0.0389
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D12,Biotek,1.0000,100.0000,6.0000,,0.0072,-7.1125,,,0.0012
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D2,Biotek,1.0000,100.0000,6.0000,NT12571,3.9234,1.9721,0.6604,-9.0393,0.0440
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D3,Biotek,1.0000,100.0000,6.0000,NT12572,5.9871,2.5819,0.7238,-8.4931,0.0661
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D4,Biotek,1.0000,100.0000,6.0000,NT12573,6.2904,2.6532,0.9163,-9.5952,0.0929
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D5,Biotek,1.0000,100.0000,6.0000,NT12574,2.6922,1.4288,0.8816,-13.8805,0.0521
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D6,Biotek,1.0000,100.0000,6.0000,NT12575,4.4447,2.1521,0.8617,-9.1091,0.0519
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D7,Biotek,1.0000,100.0000,6.0000,NT12576,3.8351,1.9392,0.9472,-12.4656,0.1142
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D8,Biotek,1.0000,100.0000,6.0000,NT12577,3.5968,1.8467,0.7014,-9.7491,0.0447
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,D9,Biotek,1.0000,100.0000,6.0000,NT12578,4.4542,2.1552,0.8231,-10.1858,0.0531
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E1,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E10,Biotek,1.0000,100.0000,6.0000,NT12591,2.3935,1.2591,0.5574,-10.1125,0.0355
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E11,Biotek,1.0000,100.0000,6.0000,NT12592,6.0338,2.5931,0.8647,-9.5673,0.0752
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E12,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E2,Biotek,1.0000,100.0000,6.0000,NT12583,0.9221,-0.1170,0.7520,-16.8219,0.0543
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E3,Biotek,1.0000,100.0000,6.0000,NT12584,3.0112,1.5903,0.7650,-11.5315,0.0459
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E4,Biotek,1.0000,100.0000,6.0000,NT12585,2.4649,1.3015,0.6024,-10.9176,0.0528
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E5,Biotek,1.0000,100.0000,6.0000,NT12586,6.3754,2.6725,1.4865,-13.3814,0.1126
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E6,Biotek,1.0000,100.0000,6.0000,NT12587,4.0151,2.0054,0.6701,-7.9595,0.0711
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E7,Biotek,1.0000,100.0000,6.0000,NT12588,3.4890,1.8028,0.6088,-7.8988,0.0550
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E8,Biotek,1.0000,100.0000,6.0000,NT12589,6.0263,2.5913,1.0443,-10.9671,0.0948
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,E9,Biotek,1.0000,100.0000,6.0000,NT12590,3.5876,1.8430,0.6361,-9.3910,0.0439
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F1,Biotek,1.0000,100.0000,6.0000,,0.0022,-8.8234,,,0.0009
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F10,Biotek,1.0000,100.0000,6.0000,NT12603,4.6555,2.2189,0.8108,-9.4221,0.0507
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F11,Biotek,1.0000,100.0000,6.0000,NT12604,5.3587,2.4219,0.9072,-11.7639,0.0995
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F12,Biotek,1.0000,100.0000,6.0000,,0.0000,,,,0.0000
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F2,Biotek,1.0000,100.0000,6.0000,NT12595,4.8693,2.2837,0.7086,-9.6073,0.0758
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F3,Biotek,1.0000,100.0000,6.0000,NT12596,3.8433,1.9423,0.7980,-10.4194,0.0624
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F4,Biotek,1.0000,100.0000,6.0000,NT12597,3.8930,1.9609,0.7411,-9.5916,0.0440
210415_PG6_100mM.txt,Pattern_Media_P6.xlsx,Summary,F5,Biotek,1.0000,100.0000,6.0000,NT12598,3.8062,1.9283,0.6820,-8.8657,0.0450
