File,Pattern,Well,Reader,Replicate,Metformin_mM,PG,Strain
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B7,Biotek,1.0000,200.0000,6.0000,NT12552
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C7,Biotek,1.0000,200.0000,6.0000,NT12564
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D7,Biotek,1.0000,200.0000,6.0000,NT12576
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E7,Biotek,1.0000,200.0000,6.0000,NT12588
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F7,Biotek,1.0000,200.0000,6.0000,NT12600
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G7,Biotek,1.0000,200.0000,6.0000,NT12612
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H7,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,A8,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B8,Biotek,1.0000,200.0000,6.0000,NT12553
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C8,Biotek,1.0000,200.0000,6.0000,NT12565
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D8,Biotek,1.0000,200.0000,6.0000,NT12577
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E8,Biotek,1.0000,200.0000,6.0000,NT12589
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F8,Biotek,1.0000,200.0000,6.0000,NT12601
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G8,Biotek,1.0000,200.0000,6.0000,NT12613
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H8,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,A9,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B9,Biotek,1.0000,200.0000,6.0000,NT12554
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C9,Biotek,1.0000,200.0000,6.0000,NT12566
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D9,Biotek,1.0000,200.0000,6.0000,NT12578
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E9,Biotek,1.0000,200.0000,6.0000,NT12590
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F9,Biotek,1.0000,200.0000,6.0000,NT12602
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G9,Biotek,1.0000,200.0000,6.0000,NT12614
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H9,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,A10,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B10,Biotek,1.0000,200.0000,6.0000,NT12555
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C10,Biotek,1.0000,200.0000,6.0000,NT12567
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D10,Biotek,1.0000,200.0000,6.0000,NT12579
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E10,Biotek,1.0000,200.0000,6.0000,NT12591
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F10,Biotek,1.0000,200.0000,6.0000,NT12603
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G10,Biotek,1.0000,200.0000,6.0000,NT12615
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H10,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,A11,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B11,Biotek,1.0000,200.0000,6.0000,NT12556
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C11,Biotek,1.0000,200.0000,6.0000,NT12568
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D11,Biotek,1.0000,200.0000,6.0000,NT12580
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E11,Biotek,1.0000,200.0000,6.0000,NT12592
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F11,Biotek,1.0000,200.0000,6.0000,NT12604
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G11,Biotek,1.0000,200.0000,6.0000,NT12008
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H11,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,A12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,B12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,C12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,D12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,E12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,F12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,G12,Biotek,1.0000,200.0000,6.0000,
210415_PG6_200mM.txt,Pattern_Media_P6.xlsx,H12,Biotek,1.0000,200.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H1,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A2,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B2,Biotek,2.0000,0.0000,6.0000,NT12547
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C2,Biotek,2.0000,0.0000,6.0000,NT12559
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D2,Biotek,2.0000,0.0000,6.0000,NT12571
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E2,Biotek,2.0000,0.0000,6.0000,NT12583
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F2,Biotek,2.0000,0.0000,6.0000,NT12595
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G2,Biotek,2.0000,0.0000,6.0000,NT12607
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H2,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A3,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B3,Biotek,2.0000,0.0000,6.0000,NT12548
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C3,Biotek,2.0000,0.0000,6.0000,NT12560
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D3,Biotek,2.0000,0.0000,6.0000,NT12572
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E3,Biotek,2.0000,0.0000,6.0000,NT12584
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F3,Biotek,2.0000,0.0000,6.0000,NT12596
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G3,Biotek,2.0000,0.0000,6.0000,NT12608
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H3,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A4,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B4,Biotek,2.0000,0.0000,6.0000,NT12549
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C4,Biotek,2.0000,0.0000,6.0000,NT12561
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D4,Biotek,2.0000,0.0000,6.0000,NT12573
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E4,Biotek,2.0000,0.0000,6.0000,NT12585
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F4,Biotek,2.0000,0.0000,6.0000,NT12597
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G4,Biotek,2.0000,0.0000,6.0000,NT12609
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H4,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A5,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B5,Biotek,2.0000,0.0000,6.0000,NT12550
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C5,Biotek,2.0000,0.0000,6.0000,NT12562
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D5,Biotek,2.0000,0.0000,6.0000,NT12574
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E5,Biotek,2.0000,0.0000,6.0000,NT12586
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F5,Biotek,2.0000,0.0000,6.0000,NT12598
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G5,Biotek,2.0000,0.0000,6.0000,NT12610
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H5,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A6,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B6,Biotek,2.0000,0.0000,6.0000,NT12551
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C6,Biotek,2.0000,0.0000,6.0000,NT12563
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D6,Biotek,2.0000,0.0000,6.0000,NT12575
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E6,Biotek,2.0000,0.0000,6.0000,NT12587
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F6,Biotek,2.0000,0.0000,6.0000,NT12599
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G6,Biotek,2.0000,0.0000,6.0000,NT12611
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H6,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A7,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B7,Biotek,2.0000,0.0000,6.0000,NT12552
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C7,Biotek,2.0000,0.0000,6.0000,NT12564
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D7,Biotek,2.0000,0.0000,6.0000,NT12576
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E7,Biotek,2.0000,0.0000,6.0000,NT12588
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F7,Biotek,2.0000,0.0000,6.0000,NT12600
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G7,Biotek,2.0000,0.0000,6.0000,NT12612
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H7,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A8,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B8,Biotek,2.0000,0.0000,6.0000,NT12553
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C8,Biotek,2.0000,0.0000,6.0000,NT12565
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D8,Biotek,2.0000,0.0000,6.0000,NT12577
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E8,Biotek,2.0000,0.0000,6.0000,NT12589
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F8,Biotek,2.0000,0.0000,6.0000,NT12601
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G8,Biotek,2.0000,0.0000,6.0000,NT12613
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H8,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A9,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B9,Biotek,2.0000,0.0000,6.0000,NT12554
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C9,Biotek,2.0000,0.0000,6.0000,NT12566
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D9,Biotek,2.0000,0.0000,6.0000,NT12578
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E9,Biotek,2.0000,0.0000,6.0000,NT12590
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F9,Biotek,2.0000,0.0000,6.0000,NT12602
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G9,Biotek,2.0000,0.0000,6.0000,NT12614
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H9,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A10,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B10,Biotek,2.0000,0.0000,6.0000,NT12555
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C10,Biotek,2.0000,0.0000,6.0000,NT12567
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D10,Biotek,2.0000,0.0000,6.0000,NT12579
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E10,Biotek,2.0000,0.0000,6.0000,NT12591
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F10,Biotek,2.0000,0.0000,6.0000,NT12603
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G10,Biotek,2.0000,0.0000,6.0000,NT12615
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H10,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A11,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B11,Biotek,2.0000,0.0000,6.0000,NT12556
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C11,Biotek,2.0000,0.0000,6.0000,NT12568
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D11,Biotek,2.0000,0.0000,6.0000,NT12580
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E11,Biotek,2.0000,0.0000,6.0000,NT12592
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F11,Biotek,2.0000,0.0000,6.0000,NT12604
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G11,Biotek,2.0000,0.0000,6.0000,NT12008
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H11,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,A12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,B12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,C12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,D12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,E12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,F12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,G12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_0mM.txt,Pattern_Media_P6.xlsx,H12,Biotek,2.0000,0.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H1,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A2,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B2,Biotek,2.0000,50.0000,6.0000,NT12547
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C2,Biotek,2.0000,50.0000,6.0000,NT12559
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D2,Biotek,2.0000,50.0000,6.0000,NT12571
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E2,Biotek,2.0000,50.0000,6.0000,NT12583
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F2,Biotek,2.0000,50.0000,6.0000,NT12595
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G2,Biotek,2.0000,50.0000,6.0000,NT12607
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H2,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A3,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B3,Biotek,2.0000,50.0000,6.0000,NT12548
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C3,Biotek,2.0000,50.0000,6.0000,NT12560
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D3,Biotek,2.0000,50.0000,6.0000,NT12572
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E3,Biotek,2.0000,50.0000,6.0000,NT12584
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F3,Biotek,2.0000,50.0000,6.0000,NT12596
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G3,Biotek,2.0000,50.0000,6.0000,NT12608
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H3,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A4,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B4,Biotek,2.0000,50.0000,6.0000,NT12549
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C4,Biotek,2.0000,50.0000,6.0000,NT12561
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D4,Biotek,2.0000,50.0000,6.0000,NT12573
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E4,Biotek,2.0000,50.0000,6.0000,NT12585
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F4,Biotek,2.0000,50.0000,6.0000,NT12597
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G4,Biotek,2.0000,50.0000,6.0000,NT12609
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H4,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A5,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B5,Biotek,2.0000,50.0000,6.0000,NT12550
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C5,Biotek,2.0000,50.0000,6.0000,NT12562
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D5,Biotek,2.0000,50.0000,6.0000,NT12574
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E5,Biotek,2.0000,50.0000,6.0000,NT12586
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F5,Biotek,2.0000,50.0000,6.0000,NT12598
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G5,Biotek,2.0000,50.0000,6.0000,NT12610
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H5,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A6,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B6,Biotek,2.0000,50.0000,6.0000,NT12551
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C6,Biotek,2.0000,50.0000,6.0000,NT12563
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D6,Biotek,2.0000,50.0000,6.0000,NT12575
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E6,Biotek,2.0000,50.0000,6.0000,NT12587
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F6,Biotek,2.0000,50.0000,6.0000,NT12599
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G6,Biotek,2.0000,50.0000,6.0000,NT12611
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H6,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A7,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B7,Biotek,2.0000,50.0000,6.0000,NT12552
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C7,Biotek,2.0000,50.0000,6.0000,NT12564
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D7,Biotek,2.0000,50.0000,6.0000,NT12576
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E7,Biotek,2.0000,50.0000,6.0000,NT12588
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F7,Biotek,2.0000,50.0000,6.0000,NT12600
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G7,Biotek,2.0000,50.0000,6.0000,NT12612
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H7,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A8,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B8,Biotek,2.0000,50.0000,6.0000,NT12553
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C8,Biotek,2.0000,50.0000,6.0000,NT12565
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D8,Biotek,2.0000,50.0000,6.0000,NT12577
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E8,Biotek,2.0000,50.0000,6.0000,NT12589
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F8,Biotek,2.0000,50.0000,6.0000,NT12601
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G8,Biotek,2.0000,50.0000,6.0000,NT12613
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H8,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A9,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B9,Biotek,2.0000,50.0000,6.0000,NT12554
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C9,Biotek,2.0000,50.0000,6.0000,NT12566
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D9,Biotek,2.0000,50.0000,6.0000,NT12578
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E9,Biotek,2.0000,50.0000,6.0000,NT12590
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F9,Biotek,2.0000,50.0000,6.0000,NT12602
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G9,Biotek,2.0000,50.0000,6.0000,NT12614
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H9,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A10,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B10,Biotek,2.0000,50.0000,6.0000,NT12555
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C10,Biotek,2.0000,50.0000,6.0000,NT12567
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D10,Biotek,2.0000,50.0000,6.0000,NT12579
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E10,Biotek,2.0000,50.0000,6.0000,NT12591
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F10,Biotek,2.0000,50.0000,6.0000,NT12603
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G10,Biotek,2.0000,50.0000,6.0000,NT12615
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H10,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A11,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B11,Biotek,2.0000,50.0000,6.0000,NT12556
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C11,Biotek,2.0000,50.0000,6.0000,NT12568
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D11,Biotek,2.0000,50.0000,6.0000,NT12580
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E11,Biotek,2.0000,50.0000,6.0000,NT12592
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F11,Biotek,2.0000,50.0000,6.0000,NT12604
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G11,Biotek,2.0000,50.0000,6.0000,NT12008
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H11,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,A12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,B12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,C12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,D12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,E12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,F12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,G12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_50mM.txt,Pattern_Media_P6.xlsx,H12,Biotek,2.0000,50.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,A1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,B1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,C1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,D1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,E1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,F1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,G1,Biotek,2.0000,100.0000,6.0000,
210416_PG6_100mM.txt,Pattern_Media_P6.xlsx,H1,Biotek,2.0000,100.0000,6.0000,
